1830;18;9;Azuébar;12
1831;20;6;Barracas;12
1832;22;8;Bejís;12
1833;24;9;Benafer;12
1834;25;2;Benafigos;12
1835;26;5;Benassal;12
1836;27;1;Benicarló;12
1837;28;7;Benicasim/Benicàssim;12
1838;29;0;Benlloch;12
1839;21;3;Betxí;12
1840;32;6;Borriana/Burriana;12
1841;31;1;Borriol;12
1842;33;2;Cabanes;12
1843;34;7;Càlig;12
1844;36;3;Canet lo Roig;12
1845;37;9;Castell de Cabres;12
1846;38;5;Castellfort;12
1847;39;8;Castellnovo;12
1848;40;2;Castellón de la Plana/Castelló de la Plana;12
1849;41;9;Castillo de Villamalefa;12
1850;42;4;Catí;12
1851;43;0;Caudiel;12
1852;44;5;Cervera del Maestre;12
1853;53;7;Chilches/Xilxes;12
1854;55;5;Chodos/Xodos;12
1855;56;8;Chóvar;12
1856;45;8;Cinctorres;12
1857;46;1;Cirat;12
1858;48;3;Cortes de Arenoso;12
1859;49;6;Costur;12
1860;50;9;Coves de Vinromà, les;12
1861;51;6;Culla;12
1862;57;4;Eslida;12
1863;58;0;Espadilla;12
1864;59;3;Fanzara;12
1865;60;7;Figueroles;12
1866;61;4;Forcall;12
1867;63;5;Fuente la Reina;12
1868;64;0;Fuentes de Ayódar;12
1869;65;3;Gaibiel;12
1870;67;2;Geldo;12
1871;68;8;Herbés;12
1872;69;1;Higueras;12
1873;70;5;Jana, la;12
1874;71;2;Jérica;12
1875;74;8;Llosa, la;12
1876;72;7;Llucena/Lucena del Cid;12
1877;73;3;Ludiente;12
1878;75;1;Mata de Morella, la;12
1879;76;4;Matet;12
1880;77;0;Moncofa;12
1881;78;6;Montán;12
1882;79;9;Montanejos;12
1883;80;3;Morella;12
1884;81;0;Navajas;12
1885;82;5;Nules;12
1886;83;1;Olocau del Rey;12
1887;84;6;Onda;12
1888;85;9;Oropesa del Mar/Orpesa;12
1889;87;8;Palanques;12
1890;88;4;Pavías;12
1891;89;7;Peníscola/Peñíscola;12
1892;90;1;Pina de Montalgrao;12
1893;93;9;Pobla de Benifassà, la;12
1894;94;4;Pobla Tornesa, la;12
1895;91;8;Portell de Morella;12
1896;92;3;Puebla de Arenoso;12
1897;95;7;Ribesalbes;12
1898;96;0;Rossell;12
1899;97;6;Sacañet;12
1900;98;2;Salzadella, la;12
1901;101;6;San Rafael del Río;12
1902;902;3;Sant Joan de Moró;12
1903;99;5;Sant Jordi/San Jorge;12
1904;100;9;Sant Mateu;12
1905;102;1;Santa Magdalena de Pulpis;12
1906;104;2;Segorbe;12
1907;103;7;Serratella, la;12
1908;105;5;Sierra Engarcerán;12
1909;106;8;Soneja;12
1910;107;4;Sot de Ferrer;12
1911;108;0;Sueras/Suera;12
1912;109;3;Tales;12
1913;110;7;Teresa;12
1914;111;4;Tírig;12
1915;112;9;Todolella;12
1916;113;5;Toga;12
1917;114;0;Torás;12
1918;115;3;Toro, El;12
1919;116;6;Torralba del Pinar;12
1920;119;1;Torre d'En Besora, la;12
1921;120;5;Torre d'en Doménec, la;12
1922;117;2;Torreblanca;12
1923;118;8;Torrechiva;12
1924;121;2;Traiguera;12
1925;122;7;Useras/Useres, les;12
1926;124;8;Vall d'Alba;12
1927;125;1;Vall de Almonacid;12
1928;126;4;Vall d'Uixó, la;12
1929;123;3;Vallat;12
1930;127;0;Vallibona;12
1931;128;6;Vilafamés;12
1932;132;5;Vilanova d'Alcolea;12
1933;134;6;Vilar de Canes;12
1934;135;9;Vila-real;12
1935;136;2;Vilavella, la;12
1936;129;9;Villafranca del Cid/Vilafranca;12
1937;130;3;Villahermosa del Río;12
1938;131;0;Villamalur;12
1939;133;1;Villanueva de Viver;12
1940;137;8;Villores;12
1941;138;4;Vinaròs;12
1942;139;7;Vistabella del Maestrat;12
1943;140;1;Viver;12
1944;52;1;Xert;12
1945;141;8;Zorita del Maestrazgo;12
1946;142;3;Zucaina;12
1947;1;3;Abenójar;13
1948;2;8;Agudo;13
1949;3;4;Alamillo;13
1950;4;9;Albaladejo;13
1951;5;2;Alcázar de San Juan;13
1952;6;5;Alcoba;13
1953;7;1;Alcolea de Calatrava;13
1954;8;7;Alcubillas;13
1955;9;0;Aldea del Rey;13
1956;10;4;Alhambra;13
1957;11;1;Almadén;13
1958;12;6;Almadenejos;13
1959;13;2;Almagro;13
1960;14;7;Almedina;13
1961;15;0;Almodóvar del Campo;13
1962;16;3;Almuradiel;13
1963;17;9;Anchuras;13
1964;903;5;Arenales de San Gregorio;13
1965;18;5;Arenas de San Juan;13
1966;19;8;Argamasilla de Alba;13
1967;20;2;Argamasilla de Calatrava;13
1968;21;9;Arroba de los Montes;13
1969;22;4;Ballesteros de Calatrava;13
1970;23;0;Bolaños de Calatrava;13
1971;24;5;Brazatortas;13
1972;25;8;Cabezarados;13
1973;26;1;Cabezarrubias del Puerto;13
1974;27;7;Calzada de Calatrava;13
1975;28;3;Campo de Criptana;13
1976;29;6;Cañada de Calatrava;13
1977;30;0;Caracuel de Calatrava;13
1978;31;7;Carrión de Calatrava;13
1979;32;2;Carrizosa;13
1980;33;8;Castellar de Santiago;13
1981;38;1;Chillón;13
1982;34;3;Ciudad Real;13
1983;35;6;Corral de Calatrava;13
1984;36;9;Cortijos, Los;13
1985;37;5;Cózar;13
1986;39;4;Daimiel;13
1987;40;8;Fernán Caballero;13
1988;41;5;Fontanarejo;13
1989;42;0;Fuencaliente;13
1990;43;6;Fuenllana;13
1991;44;1;Fuente el Fresno;13
1992;45;4;Granátula de Calatrava;13
1993;46;7;Guadalmez;13
1994;47;3;Herencia;13
1995;48;9;Hinojosas de Calatrava;13
1996;49;2;Horcajo de los Montes;13
1997;50;5;Labores, Las;13
1998;904;0;Llanos del Caudillo;13
1999;51;2;Luciana;13
2000;52;7;Malagón;13
2001;53;3;Manzanares;13
2002;54;8;Membrilla;13
2003;55;1;Mestanza;13
2004;56;4;Miguelturra;13
2005;57;0;Montiel;13
2006;58;6;Moral de Calatrava;13
2007;59;9;Navalpino;13
2008;60;3;Navas de Estena;13
2009;61;0;Pedro Muñoz;13
2010;62;5;Picón;13
2011;63;1;Piedrabuena;13
2012;64;6;Poblete;13
2013;65;9;Porzuna;13
2014;66;2;Pozuelo de Calatrava;13
2015;67;8;Pozuelos de Calatrava, Los;13
2016;68;4;Puebla de Don Rodrigo;13
2017;69;7;Puebla del Príncipe;13
2018;70;1;Puerto Lápice;13
2019;71;8;Puertollano;13
2020;72;3;Retuerta del Bullaque;13
2021;901;4;Robledo, El;13
2022;902;9;Ruidera;13
2023;73;9;Saceruela;13
2024;74;4;San Carlos del Valle;13
2025;75;7;San Lorenzo de Calatrava;13
2026;76;0;Santa Cruz de los Cáñamos;13
2027;77;6;Santa Cruz de Mudela;13
2028;78;2;Socuéllamos;13
2029;80;9;Solana del Pino;13
2030;79;5;Solana, La;13
2031;81;6;Terrinches;13
2032;82;1;Tomelloso;13
2033;83;7;Torralba de Calatrava;13
2034;84;2;Torre de Juan Abad;13
2035;85;5;Torrenueva;13
2036;86;8;Valdemanco del Esteras;13
2037;87;4;Valdepeñas;13
2038;88;0;Valenzuela de Calatrava;13
2039;89;3;Villahermosa;13
2040;90;7;Villamanrique;13
2041;91;4;Villamayor de Calatrava;13
2042;92;9;Villanueva de la Fuente;13
2043;93;5;Villanueva de los Infantes;13
2044;94;0;Villanueva de San Carlos;13
2045;95;3;Villar del Pozo;13
2046;96;6;Villarrubia de los Ojos;13
2047;97;2;Villarta de San Juan;13
2048;98;8;Viso del Marqués;13
2049;1;8;Adamuz;14
2050;2;3;Aguilar de la Frontera;14
2051;3;9;Alcaracejos;14
2052;4;4;Almedinilla;14
2053;5;7;Almodóvar del Río;14
2054;6;0;Añora;14
2055;7;6;Baena;14
2056;8;2;Belalcázar;14
2057;9;5;Belmez;14
2058;10;9;Benamejí;14
2059;11;6;Blázquez, Los;14
2060;12;1;Bujalance;14
2061;13;7;Cabra;14
2062;14;2;Cañete de las Torres;14
2063;15;5;Carcabuey;14
2064;16;8;Cardeña;14
2065;17;4;Carlota, La;14
2066;18;0;Carpio, El;14
2067;19;3;Castro del Río;14
2068;20;7;Conquista;14
2069;21;4;Córdoba;14
2070;22;9;Doña Mencía;14
2071;23;5;Dos Torres;14
2072;24;0;Encinas Reales;14
2073;25;3;Espejo;14
2074;26;6;Espiel;14
2075;27;2;Fernán-Núñez;14
2076;28;8;Fuente la Lancha;14
2077;29;1;Fuente Obejuna;14
2078;30;5;Fuente Palmera;14
2079;31;2;Fuente-Tójar;14
2080;32;7;Granjuela, La;14
2081;33;3;Guadalcázar;14
2082;34;8;Guijo, El;14
2083;35;1;Hinojosa del Duque;14
2084;36;4;Hornachuelos;14
2085;37;0;Iznájar;14
2086;38;6;Lucena;14
2087;39;9;Luque;14
2088;40;3;Montalbán de Córdoba;14
2089;41;0;Montemayor;14
2090;42;5;Montilla;14
2091;43;1;Montoro;14
2092;44;6;Monturque;14
2093;45;9;Moriles;14
2094;46;2;Nueva Carteya;14
2095;47;8;Obejo;14
2096;48;4;Palenciana;14
2097;49;7;Palma del Río;14
2098;50;0;Pedro Abad;14
2099;51;7;Pedroche;14
2100;52;2;Peñarroya-Pueblonuevo;14
2101;53;8;Posadas;14
2102;54;3;Pozoblanco;14
2103;55;6;Priego de Córdoba;14
2104;56;9;Puente Genil;14
2105;57;5;Rambla, La;14
2106;58;1;Rute;14
2107;59;4;San Sebastián de los Ballesteros;14
2108;61;5;Santa Eufemia;14
2109;60;8;Santaella;14
2110;62;0;Torrecampo;14
2111;63;6;Valenzuela;14
2112;64;1;Valsequillo;14
2113;65;4;Victoria, La;14
2114;66;7;Villa del Río;14
2115;67;3;Villafranca de Córdoba;14
2116;68;9;Villaharta;14
2117;69;2;Villanueva de Córdoba;14
2118;70;6;Villanueva del Duque;14
2119;71;3;Villanueva del Rey;14
2120;72;8;Villaralto;14
2121;73;4;Villaviciosa de Córdoba;14
2122;74;9;Viso, El;14
2123;75;2;Zuheros;14
2124;1;1;Abegondo;15
2125;2;6;Ames;15
2126;3;2;Aranga;15
2127;4;7;Ares;15
2128;5;0;Arteixo;15
2129;6;3;Arzúa;15
2130;7;9;Baña, A;15
2131;8;5;Bergondo;15
2132;9;8;Betanzos;15
2133;10;2;Boimorto;15
2134;11;9;Boiro;15
2135;12;4;Boqueixón;15
2136;13;0;Brión;15
2137;14;5;Cabana de Bergantiños;15
2138;15;8;Cabanas;15
2139;16;1;Camariñas;15
2140;17;7;Cambre;15
2141;18;3;Capela, A;15
2142;19;6;Carballo;15
2143;901;2;Cariño;15
2144;20;0;Carnota;15
2145;21;7;Carral;15
2146;22;2;Cedeira;15
2147;23;8;Cee;15
2148;24;3;Cerceda;15
2149;25;6;Cerdido;15
2150;27;5;Coirós;15
2151;28;1;Corcubión;15
2152;29;4;Coristanco;15
2153;30;8;Coruña, A;15
2154;31;5;Culleredo;15
2155;32;0;Curtis;15
2156;33;6;Dodro;15
2157;34;1;Dumbría;15
2158;35;4;Fene;15
2159;36;7;Ferrol;15
2160;37;3;Fisterra;15
2161;38;9;Frades;15
2162;39;2;Irixoa;15
2163;41;3;Laracha, A;15
2164;40;6;Laxe;15
2165;42;8;Lousame;15
2166;43;4;Malpica de Bergantiños;15
2167;44;9;Mañón;15
2168;45;2;Mazaricos;15
2169;46;5;Melide;15
2170;47;1;Mesía;15
2171;48;7;Miño;15
2172;49;0;Moeche;15
2173;50;3;Monfero;15
2174;51;0;Mugardos;15
2175;53;1;Muros;15
2176;52;5;Muxía;15
2177;54;6;Narón;15
2178;55;9;Neda;15
2179;56;2;Negreira;15
2180;57;8;Noia;15
2181;58;4;Oleiros;15
2182;59;7;Ordes;15
2183;60;1;Oroso;15
2184;61;8;Ortigueira;15
2185;62;3;Outes;15
2186;902;7;Oza-Cesuras;15
2187;64;4;Paderne;15
2188;65;7;Padrón;15
2189;66;0;Pino, O;15
2190;67;6;Pobra do Caramiñal, A;15
2191;68;2;Ponteceso;15
2192;69;5;Pontedeume;15
2193;70;9;Pontes de García Rodríguez, As;15
2194;71;6;Porto do Son;15
2195;72;1;Rianxo;15
2196;73;7;Ribeira;15
2197;74;2;Rois;15
2198;75;5;Sada;15
2199;76;8;San Sadurniño;15
2200;77;4;Santa Comba;15
2201;78;0;Santiago de Compostela;15
2202;79;3;Santiso;15
2203;80;7;Sobrado;15
2204;81;4;Somozas, As;15
2205;82;9;Teo;15
2206;83;5;Toques;15
2207;84;0;Tordoia;15
2208;85;3;Touro;15
2209;86;6;Trazo;15
2210;88;8;Val do Dubra;15
2211;87;2;Valdoviño;15
2212;89;1;Vedra;15
2213;91;2;Vilarmaior;15
2214;90;5;Vilasantar;15
2215;92;7;Vimianzo;15
2216;93;3;Zas;15
2217;1;4;Abia de la Obispalía;16
2218;2;9;Acebrón, El;16
2219;3;5;Alarcón;16
2220;4;0;Albaladejo del Cuende;16
2221;5;3;Albalate de las Nogueras;16
2222;6;6;Albendea;16
2223;7;2;Alberca de Záncara, La;16
2224;8;8;Alcalá de la Vega;16
2225;9;1;Alcantud;16
2226;10;5;Alcázar del Rey;16
2227;11;2;Alcohujate;16
2228;12;7;Alconchel de la Estrella;16
2229;13;3;Algarra;16
2230;14;8;Aliaguilla;16
2231;15;1;Almarcha, La;16
2232;16;4;Almendros;16
2233;17;0;Almodóvar del Pinar;16
2234;18;6;Almonacid del Marquesado;16
2235;19;9;Altarejos;16
2236;20;3;Arandilla del Arroyo;16
2237;905;4;Arcas;16
2238;22;5;Arcos de la Sierra;16
2239;24;6;Arguisuelas;16
2240;25;9;Arrancacepas;16
2241;26;2;Atalaya del Cañavate;16
2242;27;8;Barajas de Melo;16
2243;29;7;Barchín del Hoyo;16
2244;30;1;Bascuñana de San Pedro;16
2245;31;8;Beamud;16
2246;32;3;Belinchón;16
2247;33;9;Belmonte;16
2248;34;4;Belmontejo;16
2249;35;7;Beteta;16
2250;36;0;Boniches;16
2251;38;2;Buciegas;16
2252;39;5;Buenache de Alarcón;16
2253;40;9;Buenache de la Sierra;16
2254;41;6;Buendía;16
2255;42;1;Campillo de Altobuey;16
2256;43;7;Campillos-Paravientos;16
2257;44;2;Campillos-Sierra;16
2258;901;5;Campos del Paraíso;16
2259;45;5;Canalejas del Arroyo;16
2260;46;8;Cañada del Hoyo;16
2261;47;4;Cañada Juncosa;16
2262;48;0;Cañamares;16
2263;49;3;Cañavate, El;16
2264;50;6;Cañaveras;16
2265;51;3;Cañaveruelas;16
2266;52;8;Cañete;16
2267;53;4;Cañizares;16
2268;55;2;Carboneras de Guadazaón;16
2269;56;5;Cardenete;16
2270;57;1;Carrascosa;16
2271;58;7;Carrascosa de Haro;16
2272;60;4;Casas de Benítez;16
2273;61;1;Casas de Fernando Alonso;16
2274;62;6;Casas de Garcimolina;16
2275;63;2;Casas de Guijarro;16
2276;64;7;Casas de Haro;16
2277;65;0;Casas de los Pinos;16
2278;66;3;Casasimarro;16
2279;67;9;Castejón;16
2280;68;5;Castillejo de Iniesta;16
2281;70;2;Castillejo-Sierra;16
2282;72;4;Castillo de Garcimuñoz;16
2283;71;9;Castillo-Albaráñez;16
2284;73;0;Cervera del Llano;16
2285;23;1;Chillarón de Cuenca;16
2286;81;7;Chumillas;16
2287;74;5;Cierva, La;16
2288;78;3;Cuenca;16
2289;79;6;Cueva del Hierro;16
2290;82;2;Enguídanos;16
2291;83;8;Fresneda de Altarejos;16
2292;84;3;Fresneda de la Sierra;16
2293;85;6;Frontera, La;16
2294;86;9;Fuente de Pedro Naharro;16
2295;87;5;Fuentelespino de Haro;16
2296;88;1;Fuentelespino de Moya;16
2297;904;1;Fuentenava de Jábaga;16
2298;89;4;Fuentes;16
2299;91;5;Fuertescusa;16
2300;92;0;Gabaldón;16
2301;93;6;Garaballa;16
2302;94;1;Gascueña;16
2303;95;4;Graja de Campalbo;16
2304;96;7;Graja de Iniesta;16
2305;97;3;Henarejos;16
2306;98;9;Herrumblar, El;16
2307;99;2;Hinojosa, La;16
2308;100;6;Hinojosos, Los;16
2309;101;3;Hito, El;16
2310;102;8;Honrubia;16
2311;103;4;Hontanaya;16
2312;104;9;Hontecillas;16
2313;106;5;Horcajo de Santiago;16
2314;107;1;Huélamo;16
2315;108;7;Huelves;16
2316;109;0;Huérguina;16
2317;110;4;Huerta de la Obispalía;16
2318;111;1;Huerta del Marquesado;16
2319;112;6;Huete;16
2320;113;2;Iniesta;16
2321;115;0;Laguna del Marquesado;16
2322;116;3;Lagunaseca;16
2323;117;9;Landete;16
2324;118;5;Ledaña;16
2325;119;8;Leganiel;16
2326;121;9;Majadas, Las;16
2327;122;4;Mariana;16
2328;123;0;Masegosa;16
2329;124;5;Mesas, Las;16
2330;125;8;Minglanilla;16
2331;126;1;Mira;16
2332;128;3;Monreal del Llano;16
2333;129;6;Montalbanejo;16
2334;130;0;Montalbo;16
2335;131;7;Monteagudo de las Salinas;16
2336;132;2;Mota de Altarejos;16
2337;133;8;Mota del Cuervo;16
2338;134;3;Motilla del Palancar;16
2339;135;6;Moya;16
2340;137;5;Narboneta;16
2341;139;4;Olivares de Júcar;16
2342;140;8;Olmeda de la Cuesta;16
2343;141;5;Olmeda del Rey;16
2344;142;0;Olmedilla de Alarcón;16
2345;143;6;Olmedilla de Eliz;16
2346;145;4;Osa de la Vega;16
2347;146;7;Pajarón;16
2348;147;3;Pajaroncillo;16
2349;148;9;Palomares del Campo;16
2350;149;2;Palomera;16
2351;150;5;Paracuellos;16
2352;151;2;Paredes;16
2353;152;7;Parra de las Vegas, La;16
2354;153;3;Pedernoso, El;16
2355;154;8;Pedroñeras, Las;16
2356;155;1;Peral, El;16
2357;156;4;Peraleja, La;16
2358;157;0;Pesquera, La;16
2359;158;6;Picazo, El;16
2360;159;9;Pinarejo;16
2361;160;3;Pineda de Gigüela;16
2362;161;0;Piqueras del Castillo;16
2363;162;5;Portalrubio de Guadamejud;16
2364;163;1;Portilla;16
2365;165;9;Poyatos;16
2366;166;2;Pozoamargo;16
2367;908;9;Pozorrubielos de la Mancha;16
2368;167;8;Pozorrubio de Santiago;16
2369;169;7;Pozuelo, El;16
2370;170;1;Priego;16
2371;171;8;Provencio, El;16
2372;172;3;Puebla de Almenara;16
2373;174;4;Puebla del Salvador;16
2374;175;7;Quintanar del Rey;16
2375;176;0;Rada de Haro;16
2376;177;6;Reíllo;16
2377;181;6;Rozalén del Monte;16
2378;185;5;Saceda-Trasierra;16
2379;186;8;Saelices;16
2380;187;4;Salinas del Manzano;16
2381;188;0;Salmeroncillos;16
2382;189;3;Salvacañete;16
2383;190;7;San Clemente;16
2384;191;4;San Lorenzo de la Parrilla;16
2385;192;9;San Martín de Boniches;16
2386;193;5;San Pedro Palmiches;16
2387;194;0;Santa Cruz de Moya;16
2388;196;6;Santa María de los Llanos;16
2389;195;3;Santa María del Campo Rus;16
2390;197;2;Santa María del Val;16
2391;198;8;Sisante;16
2392;199;1;Solera de Gabaldón;16
2393;909;2;Sotorribas;16
2394;202;7;Talayuelas;16
2395;203;3;Tarancón;16
2396;204;8;Tébar;16
2397;205;1;Tejadillos;16
2398;206;4;Tinajas;16
2399;209;9;Torralba;16
2400;211;0;Torrejoncillo del Rey;16
2401;212;5;Torrubia del Campo;16
2402;213;1;Torrubia del Castillo;16
2403;215;9;Tragacete;16
2404;216;2;Tresjuncos;16
2405;217;8;Tribaldos;16
2406;218;4;Uclés;16
2407;219;7;Uña;16
2408;906;7;Valdecolmenas, Los;16
2409;224;4;Valdemeca;16
2410;225;7;Valdemorillo de la Sierra;16
2411;227;6;Valdemoro-Sierra;16
2412;228;2;Valdeolivas;16
2413;902;0;Valdetórtola;16
2414;903;6;Valeras, Las;16
2415;231;6;Valhermoso de la Fuente;16
2416;173;9;Valle de Altomira, El;16
2417;234;2;Valsalobre;16
2418;236;8;Valverde de Júcar;16
2419;237;4;Valverdejo;16
2420;238;0;Vara de Rey;16
2421;239;3;Vega del Codorno;16
2422;240;7;Vellisca;16
2423;242;9;Villaconejos de Trabaque;16
2424;243;5;Villaescusa de Haro;16
2425;244;0;Villagarcía del Llano;16
2426;245;3;Villalba de la Sierra;16
2427;246;6;Villalba del Rey;16
2428;247;2;Villalgordo del Marquesado;16
2429;248;8;Villalpardo;16
2430;249;1;Villamayor de Santiago;16
2431;250;4;Villanueva de Guadamejud;16
2432;251;1;Villanueva de la Jara;16
2433;253;2;Villar de Cañas;16
2434;254;7;Villar de Domingo García;16
2435;255;0;Villar de la Encina;16
2436;263;0;Villar de Olalla;16
2437;258;5;Villar del Humo;16
2438;259;8;Villar del Infantado;16
2439;910;6;Villar y Velasco;16
2440;264;5;Villarejo de Fuentes;16
2441;265;8;Villarejo de la Peñuela;16
2442;266;1;Villarejo-Periesteban;16
2443;269;6;Villares del Saz;16
2444;270;0;Villarrubio;16
2445;271;7;Villarta;16
2446;272;2;Villas de la Ventosa;16
2447;273;8;Villaverde y Pasaconsol;16
2448;274;3;Víllora;16
2449;275;6;Vindel;16
2450;276;9;Yémeda;16
2451;277;5;Zafra de Záncara;16
2452;278;1;Zafrilla;16
2453;279;4;Zarza de Tajo;16
2454;280;8;Zarzuela;16
2455;1;0;Agullana;17
2456;2;5;Aiguaviva;17
2457;3;1;Albanyà;17
2458;4;6;Albons;17
2459;6;2;Alp;17
2460;7;8;Amer;17
2461;8;4;Anglès;17
2462;9;7;Arbúcies;17
2463;10;1;Argelaguer;17
2464;11;8;Armentera, L';17
2465;12;3;Avinyonet de Puigventós;17
2466;15;7;Banyoles;17
2467;16;0;Bàscara;17
2468;13;9;Begur;17
2469;18;2;Bellcaire d'Empordà;17
2470;19;5;Besalú;17
2471;20;9;Bescanó;17
2472;21;6;Beuda;17
2473;22;1;Bisbal d'Empordà, La;17
2474;234;8;Biure;17
2475;23;7;Blanes;17
2476;29;3;Boadella i les Escaules;17
2477;24;2;Bolvir;17
2478;25;5;Bordils;17
2479;26;8;Borrassà;17
2480;27;4;Breda;17
2481;28;0;Brunyola;17
2482;31;4;Cabanelles;17
2483;30;7;Cabanes;17
2484;32;9;Cadaqués;17
2485;33;5;Caldes de Malavella;17
2486;34;0;Calonge;17
2487;35;3;Camós;17
2488;36;6;Campdevànol;17
2489;37;2;Campelles;17
2490;38;8;Campllong;17
2491;39;1;Camprodon;17
2492;40;5;Canet d'Adri;17
2493;41;2;Cantallops;17
2494;42;7;Capmany;17
2495;44;8;Cassà de la Selva;17
2496;46;4;Castellfollit de la Roca;17
2497;47;0;Castelló d'Empúries;17
2498;48;6;Castell-Platja d'Aro;17
2499;189;9;Cellera de Ter, La;17
2500;49;9;Celrà;17
2501;50;2;Cervià de Ter;17
2502;51;9;Cistella;17
2503;54;5;Colera;17
2504;55;8;Colomers;17
2505;57;7;Corçà;17
2506;56;1;Cornellà del Terri;17
2507;58;3;Crespià;17
2508;901;1;Cruïlles, Monells i Sant Sadurní de l'Heura;17
2509;60;0;Darnius;17
2510;61;7;Das;17
2511;62;2;Escala, L';17
2512;63;8;Espinelves;17
2513;64;3;Espolla;17
2514;65;6;Esponellà;17
2515;5;9;Far d'Empordà, El;17
2516;66;9;Figueres;17
2517;67;5;Flaçà;17
2518;68;1;Foixà;17
2519;69;4;Fontanals de Cerdanya;17
2520;70;8;Fontanilles;17
2521;71;5;Fontcoberta;17
2522;902;6;Forallac;17
2523;73;6;Fornells de la Selva;17
2524;74;1;Fortià;17
2525;75;4;Garrigàs;17
2526;76;7;Garrigoles;17
2527;77;3;Garriguella;17
2528;78;9;Ger;17
2529;79;2;Girona;17
2530;80;6;Gombrèn;17
2531;81;3;Gualta;17
2532;82;8;Guils de Cerdanya;17
2533;83;4;Hostalric;17
2534;84;9;Isòvol;17
2535;85;2;Jafre;17
2536;86;5;Jonquera, La;17
2537;87;1;Juià;17
2538;88;7;Lladó;17
2539;89;0;Llagostera;17
2540;90;4;Llambilles;17
2541;91;1;Llanars;17
2542;92;6;Llançà;17
2543;93;2;Llers;17
2544;94;7;Llívia;17
2545;95;0;Lloret de Mar;17
2546;96;3;Llosses, Les;17
2547;102;4;Maçanet de Cabrenys;17
2548;103;0;Maçanet de la Selva;17
2549;97;9;Madremanya;17
2550;98;5;Maià de Montcal;17
2551;100;2;Masarac;17
2552;101;9;Massanes;17
2553;99;8;Meranges;17
2554;105;8;Mieres;17
2555;106;1;Mollet de Peralada;17
2556;107;7;Molló;17
2557;109;6;Montagut i Oix;17
2558;110;0;Mont-ras;17
2559;111;7;Navata;17
2560;112;2;Ogassa;17
2561;114;3;Olot;17
2562;115;6;Ordis;17
2563;116;9;Osor;17
2564;117;5;Palafrugell;17
2565;118;1;Palamós;17
2566;119;4;Palau de Santa Eulàlia;17
2567;121;5;Palau-sator;17
2568;120;8;Palau-saverdera;17
2569;123;6;Palol de Revardit;17
2570;124;1;Pals;17
2571;125;4;Pardines;17
2572;126;7;Parlavà;17
2573;128;9;Pau;17
2574;129;2;Pedret i Marzà;17
2575;130;6;Pera, La;17
2576;132;8;Peralada;17
2577;133;4;Planes d'Hostoles, Les;17
2578;134;9;Planoles;17
2579;135;2;Pont de Molins;17
2580;136;5;Pontós;17
2581;137;1;Porqueres;17
2582;140;4;Port de la Selva, El;17
2583;138;7;Portbou;17
2584;139;0;Preses, Les;17
2585;141;1;Puigcerdà;17
2586;142;6;Quart;17
2587;43;3;Queralbs;17
2588;143;2;Rabós;17
2589;144;7;Regencós;17
2590;145;0;Ribes de Freser;17
2591;146;3;Riells i Viabrea;17
2592;147;9;Ripoll;17
2593;148;5;Riudarenes;17
2594;149;8;Riudaura;17
2595;150;1;Riudellots de la Selva;17
2596;151;8;Riumors;17
2597;152;3;Roses;17
2598;153;9;Rupià;17
2599;154;4;Sales de Llierca;17
2600;155;7;Salt;17
2601;157;6;Sant Andreu Salou;17
2602;183;3;Sant Aniol de Finestres;17
2603;158;2;Sant Climent Sescebes;17
2604;159;5;Sant Feliu de Buixalleu;17
2605;160;9;Sant Feliu de Guíxols;17
2606;161;6;Sant Feliu de Pallerols;17
2607;162;1;Sant Ferriol;17
2608;163;7;Sant Gregori;17
2609;164;2;Sant Hilari Sacalm;17
2610;165;5;Sant Jaume de Llierca;17
2611;167;4;Sant Joan de les Abadesses;17
2612;168;0;Sant Joan de Mollet;17
2613;185;1;Sant Joan les Fonts;17
2614;166;8;Sant Jordi Desvalls;17
2615;169;3;Sant Julià de Ramis;17
2616;903;2;Sant Julià del Llor i Bonmatí;17
2617;171;4;Sant Llorenç de la Muga;17
2618;172;9;Sant Martí de Llémena;17
2619;173;5;Sant Martí Vell;17
2620;174;0;Sant Miquel de Campmajor;17
2621;175;3;Sant Miquel de Fluvià;17
2622;176;6;Sant Mori;17
2623;177;2;Sant Pau de Segúries;17
2624;178;8;Sant Pere Pescador;17
2625;180;5;Santa Coloma de Farners;17
2626;181;2;Santa Cristina d'Aro;17
2627;182;7;Santa Llogaia d'Àlguema;17
2628;184;8;Santa Pau;17
2629;186;4;Sarrià de Ter;17
2630;187;0;Saus, Camallera i Llampaies;17
2631;188;6;Selva de Mar, La;17
2632;190;3;Serinyà;17
2633;191;0;Serra de Daró;17
2634;192;5;Setcases;17
2635;193;1;Sils;17
2636;52;4;Siurana;17
2637;194;6;Susqueda;17
2638;195;9;Tallada d'Empordà, La;17
2639;196;2;Terrades;17
2640;197;8;Torrent;17
2641;198;4;Torroella de Fluvià;17
2642;199;7;Torroella de Montgrí;17
2643;200;1;Tortellà;17
2644;201;8;Toses;17
2645;202;3;Tossa de Mar;17
2646;204;4;Ullà;17
2647;205;7;Ullastret;17
2648;203;9;Ultramort;17
2649;206;0;Urús;17
2650;14;4;Vajol, La;17
2651;208;2;Vall de Bianya, La;17
2652;207;6;Vall d'en Bas, La;17
2653;170;7;Vallfogona de Ripollès;17
2654;209;5;Vall-llobrega;17
2655;210;9;Ventalló;17
